"taxid"	"FR.294.M"	"FR.316.M"	"FR.221.M"	"FR.213.M"	"FR.194.M"	"FR.716.M"	"FR.052.M"	"FR.684.M"	"FR.053.M"	"FR.198.M"	"FR.730.M"	"FR.115.M"	"FR.276.M"	"FR.305.M"	"FR.399.M"	"FR.393.M"	"FR.728.M"	"FR.152.M"	"FR.726.M"	"FR.400.M"	"FR.460.M"	"FR.721.M"	"FR.719.M"	"FR.759.M"	"FR.542.M"	"FR.129.M"	"FR.751.M"	"FR.212.M"	"FR.696.M"	"FR.040.M"	"FR.110.M"	"FR.187.M"	"FR.139.M"	"FR.169.M"	"FR.390.M"	"FR.156.M"	"FR.116.M"	"FR.027.M"	"FR.558.M"	"FR.060.M"	"FR.349.M"	"FR.039.M"	"FR.132.M"	"FR.568.M"	"FR.030.M"	"FR.105.M"	"FR.173.M"	"FR.682.M"	"FR.166.M"	"FR.142.M"	"FR.294.Q"	"FR.316.Q"	"FR.221.Q"	"FR.213.Q"	"FR.194.Q"	"FR.716.Q"	"FR.052.Q"	"FR.684.Q"	"FR.053.Q"	"FR.198.Q"	"FR.730.Q"	"FR.115.Q"	"FR.276.Q"	"FR.305.Q"	"FR.399.Q"	"FR.393.Q"	"FR.728.Q"	"FR.152.Q"	"FR.726.Q"	"FR.400.Q"	"FR.460.Q"	"FR.721.Q"	"FR.719.Q"	"FR.759.Q"	"FR.542.Q"	"FR.129.Q"	"FR.751.Q"	"FR.212.Q"	"FR.696.Q"	"FR.040.Q"	"FR.110.Q"	"FR.187.Q"	"FR.139.Q"	"FR.169.Q"	"FR.390.Q"	"FR.156.Q"	"FR.116.Q"	"FR.027.Q"	"FR.558.Q"	"FR.060.Q"	"FR.349.Q"	"FR.039.Q"	"FR.132.Q"	"FR.568.Q"	"FR.030.Q"	"FR.105.Q"	"FR.173.Q"	"FR.682.Q"	"FR.166.Q"	"FR.142.Q"	"FR.294.D"	"FR.316.D"	"FR.221.D"	"FR.213.D"	"FR.194.D"	"FR.052.D"	"FR.684.D"	"FR.053.D"	"FR.198.D"	"FR.730.D"	"FR.115.D"	"FR.305.D"	"FR.399.D"	"FR.393.D"	"FR.728.D"	"FR.152.D"	"FR.726.D"	"FR.460.D"	"FR.721.D"	"FR.719.D"	"FR.759.D"	"FR.542.D"	"FR.129.D"	"FR.751.D"	"FR.212.D"	"FR.696.D"	"FR.040.D"	"FR.110.D"	"FR.187.D"	"FR.139.D"	"FR.390.D"	"FR.156.D"	"FR.027.D"	"FR.558.D"	"FR.060.D"	"FR.349.D"	"FR.039.D"	"FR.132.D"	"FR.568.D"	"FR.030.D"	"FR.105.D"	"FR.173.D"	"FR.682.D"	"FR.166.D"	"FR.142.D"
990721	0	0	0	0	0	0	0	0	0	0.0314733084884944	0.0126075276638251	0	0	0	0	0.0499778359162458	0.0440503044795771	0.00995891945723889	0.0142615412486172	0	0	0	0	0	0	0	0.0136871070303255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017336107110471	0	0	0	0	0	0	0.000292243848266994	0.00100912043045041	0.00269626567204422	0	0	0	0.00291363971873665	0.00112663361874718	0	0.00760302093365097	0	0.00405799453909878	0	0.00336319099561664	0.0416532840854344	0.00764697944311997	0.00148167903868664	0.00301804792660107	0.00362897372623022	0.00174341316712794	0	0	0.00123108741951766	0	0.0154320987654321	0.0104024355569117	0	0	0	0.000449941732545635	0	0	0	0	0	0.00521684693771085	0	0	0.0023270696375589	0	0	0	0	0.0159473981206605	0	0	0	0	0	0	0	0	0	0	0	0.00615702886415131	0	0	0	0	0	0	0.0356338780997425	0	0	0	0	0	0	0	0	0	0.00975286747136378	0	0	0	0	0	0	0	0	0	0	0.00237710373680707	0	0	0	0	0.0200703518649582	0	0	0	0	0
264995	0	0	0	0	0	0	0	0	0	0.0119217077607933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134667438759982	0.00701385235840786	0.022200649469909	0.00404439850806633	0	0.0160804738379624	0	0.00420859070484182	0	0.0433795684960658	0.0595569973135993	0.0271292924966088	0	0	0.000560531832602773	0.0326200417536534	0.0886149970761549	0.00296335807737328	0.00268270926808984	0	0	0	0	0.0139523240878668	0.0143708338399973	0	0.0263528367441764	0.0306137260335431	0.00777383327718898	0	0.000899883465091271	0.00674172453313558	0	0	0	0	0	0.00129068896977206	0	0.00639944150328699	0.0100030009002701	0	0.00221175325680667	0.00834367601506033	0.00245344586471699	0	0	0	0.00923815975857609	0.0851397142711189	0	0.00593865135603165	0.0185489093870057	0.00590271150891014	0	0	0.00533609168226447	0	0.0335901887440008	0.0648193963384463	0.0245161290322581	0	0.00239943949093492	0.0287500607395649	0.090789871885403	0	0.0191492926730019	0.00264584095849998	0	0	0.0162284219946122	0.0129255835726313	0	0.0284886391926679	0.0230088814282313	0.00821428838126246	0	0.00851281178173151	0	0	0	0	0	0	0.00653703527621945	0.00397723255320653	0	0	0.00813070344933137	0	0	0	0	0.0124171542986636	0.123087743977493
1730	0	0	0	0.0414697705851333	0	0	0	0	0	0.032188610954142	0.0164867669450021	0	0	0	0	0.0595388132219624	0	0	0	0	0	0	0	0.0129395997966634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103684426080781	0	0	0	0	0	0	0.00404002316279947	0	0.000201824086090082	0.000224688806003685	0.000165477161669532	0	0.00146017376067752	0.00938839464926253	0	0.449892505974922	0.160508219710409	0.0956664524880417	0	0.000796679440093689	0.00504478649342496	0.128974626625984	0	0.00148167903868664	0.00033533865851123	0.0100804825728617	0.00217926645890993	0	0	0.022980298497663	0	0	0.0131764183720882	0.0485597033635512	0.000370182537008999	0.00128440602643308	0	0.00404503471988135	0	0.00205812134683461	0.00052312746523818	0	0.0034778979584739	0.00451741139420223	0	0	0	0.00622076241664178	0	0.0985596729279002	0.0404818567678304	0	0	0	0	0.00170279428542238	0	0	0	0	0	0	0.0098512461826421	0	0.294096706883615	0.179614052449283	0.087741935483871	0	0.00479887898186983	0.11257066036055	0	0	0	0.00308681445158332	0	0	0.0264291443912255	0	0	0.0156559188356103	0.0360139013659272	0	0	0	0.00473115227213588	0	0	0	0.00455130622488654	0	0	0	0.0070576610911144	0	0.0899160146161351	0.0338026978778244	0	0	0	0	0
207244	0.873030279456128	2.81559642027927	2.73566228328178	1.12446221557796	2.17993733369023	1.1013919525367	0.192872260531167	2.09186898602299	5.53165885756715	0.151644122717291	1.80287645592699	7.79591113402394	2.95462377943711	1.68192717023991	0.607061650006435	2.07820879436076	5.05126293675151	1.70422009212001	5.94860448891647	0.858285830430806	0.984267884270863	9.20068830041572	1.69345963952174	0.774989602107306	0.200715019807981	8.91297895937144	10.5402130056032	0.995113632940926	1.72711745202452	0.092869109184937	1.51804062598799	0.37985425450235	0.158334944884935	3.03706094662402	0.582687876234659	0.412354129726609	0.537371763556424	0.530352867771229	9.4458362188768	3.2830429239269	0.682534810391495	0.0228012039035661	0.162262725734029	3.88194491246442	2.38438150104017	0.0717938198707711	1.01563972112305	0	0.0385120746681165	10.3660067600193	1.41266143259221	3.75445671868607	4.09501070676777	1.59394238979014	2.23725122577207	1.5245182558046	0.224866759144338	2.79903655646634	6.54574132492114	0.232994663494593	2.25007180630882	9.38816306132648	4.45219972289694	2.3613578604377	0.741023082700867	3.06628392484342	6.37848050020242	2.15732468032775	7.27886092164477	1.14877179400332	1.17506047464423	7.68011111984695	2.13134129539058	0.830573645701248	0.269361013770207	10.7355967078189	11.9695046822518	1.43013604634285	2.03785486623454	0.0834863917181499	1.6908810309065	0.480010786759253	0.14319353401642	2.92664855519881	0.883039161322048	0.416047548291233	1.05206413243835	0.631792250703425	12.7664880236246	2.60748152888475	1.77553265979794	0.0273713546332238	0.150399221462854	5.06200394238692	2.78956794818322	0.0958302169035153	1.15487347342093	0.0831716107568617	0.0400320256204964	16.9342891685255	0.801991150442478	2.66502918253276	2.8238356629506	1.19234772479985	2.12567284478305	0.164796457505158	2.64382819426657	5.86949581276554	0.157362732050699	2.13854527461653	8.31483870967742	1.5044356322309	0.562428616675145	2.14127212944816	5.21124693928083	1.81198728563543	6.68276119122279	0.971464605262578	7.73902069661787	1.8834808259587	0.714977906162627	0.21135075841735	9.10032478326471	12.131540516748	0.960970934780825	1.85829605788833	0.0780807253951263	1.46106732738034	0.351288056206089	0.13134470930485	0.612073228982175	0.374618847103238	0.535753761329502	10.1123960630913	2.35986973471522	0.595701053524712	0.0235255369703813	0.127974004584808	3.72529700981424	2.25949908627082	0.0812529439472445	1.06854753558306	0.0792911372331358	0.0403557514706567	13.3889321510211
572511	2.71590211688233	8.42362572079486	1.32861471122159	6.33548873745881	4.50020468895152	2.78897593874395	1.29207346214242	9.6808934048182	9.62695547533093	0.518832721749725	9.15548960848778	4.97172592676129	8.99988512349225	7.76603053970302	4.22958942897593	4.99691441186952	6.8123069773746	14.3358645586954	8.99479261020895	2.32263786620349	7.47754226649702	4.15568989934368	8.74799238593778	13.2247331207542	1.05276565094033	13.9911588747091	26.9245355650922	8.2741555435591	4.31729126896413	1.23279190035691	2.1893771735694	3.23010816417247	1.64257397021853	3.14269784911529	3.19209412337959	2.82462578862727	1.68050806057645	3.87252541556742	4.73012228507155	2.68129660394854	2.65368194882384	1.14462043595902	2.00030773965225	11.9854012328078	3.38854216674668	2.34282281578292	3.12229131335971	4.61613828190308	1.65601921072901	27.1250603573153	5.59543208047726	14.974867029049	4.28311075500372	10.9338066777513	5.33332892060902	7.92633356262898	1.45433306563481	13.1353353275579	16.3328075709779	0.638143463599358	13.0797303461909	7.80609695152424	20.9740346320848	25.1686968714398	4.85700832950303	15.6169704512606	17.6672214475282	18.8528840882488	14.4671804054915	3.53583006725698	8.31477324732495	8.68735312874003	12.9215830955382	19.7191479233607	1.50598968984793	25.0025720164609	32.7364646976012	10.24425002969	5.98807271865757	1.01211194882926	2.96286630881301	3.67423987055889	1.96228176244723	8.44858812875607	10.4201759800793	3.10714875350834	2.5649497443745	4.97947804538062	20.0363119326261	4.56920123334691	8.02990897269181	1.65099034537673	2.15977705527171	20.831551610851	5.86005544787654	2.41562266267764	3.9880189596875	5.89652065428334	4.70068362382214	43.1709435183135	3.45187146380386	11.0542056341173	3.14545488842359	9.60194081154413	6.86268799729453	1.55864741106023	13.6193478475027	16.6850855865812	0.61502905368771	14.9505195447798	7.28516129032258	16.9366542659744	4.22973193462007	12.1345502842612	17.8090294654402	18.0266088048878	14.3308519041578	8.35644769392912	9.60171630489652	12.9885693215339	19.0034821556908	1.28557155533198	26.2102651970437	35.2935741436084	9.41303343090433	6.17565135573096	1.12083621938165	2.80385137526715	4.31954202446006	1.61412878294473	9.36074699986896	3.06083926237839	4.84649094290061	19.2568130212078	5.03351716268898	2.82869617478611	1.62796715835039	2.65852084307049	17.9492452794092	5.11371438832962	2.82030146019783	4.54731032929284	6.27747933474736	4.8752852065128	48.3383154563039
830	0.00518631849181858	0.0564100328104732	0	0	0	0	0	0	0.0102414419950329	0.76084338929383	0.0198811013160319	0	0	0	0.0884851344974044	0	0	0.0224075687787875	0	0	0.0102128963348468	0	0.11785438106002	0.018485142566662	0	0.0093722176228932	0	0	0	0.0327773326535072	0	0.708522474710058	0.0217559466254109	0	0	0.2371036245928	0.00488519785051295	0.30586846977599	0.0711121852821016	0	0.754527443703435	0	0.0587502972485277	0.0145158196513093	0.0120019203072492	0.111353679799563	0.184661767476917	0	0	0	0.251828110481167	0.0806593021216903	0.0034310094635314	0.00089875522401474	0.00231668026337345	0.00223339914416145	0	0.00356111521178923	0.0067598017124831	1.24000087304792	0.00337912041495599	0	0.00173914051675662	0.00398339720046845	10.1596394659253	0.00200738718484021	0.00134946696055058	0.552666281430117	0.00167669329255615	0.00241931581748681	0.000435853291781986	0.0017471674048449	0.147574489202902	0.00287253731220787	0.00221089751384575	0.00257201646090535	0.000924660938392153	0.00501431719514931	0.00296146029607199	5.51523947750363	0.00224970866272818	0.965414953145014	0.00742484991196249	0.353996871655553	0.00156938239571454	2.01584943041109	0.161722255069036	0.411084436872402	0.00218746582084655	0.00523590668450753	5.44788436530959	0.00373245744998507	6.4649547696459	0.00312887850564763	0.00368016879707549	3.87294315632012	0.219240686130711	0.00173274189076795	0.00153969329309602	0	0.159128826345568	0	0	0	0	0	0	0	0.00766732569156539	0	0	0	6.78321544087301	0	0	0.348312682007651	0	0	0	0	0	0	0	0	0	0	4.74403375102324	0	0	0	0	1.55510381878902	0	0	0	0.943929859294351	0	5.43277469898289	0	0	3.35138954309939	0	0	0	0
698776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457980306846806	0	0	0	0	0	0.0230588203378795	0	0	0	0	0	0	0	0.0791197198575845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224212733041109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512371064518304	0	0	0	0	0	0.0212963680012391	0	0	0	0	0	0	0	0.0864809274495138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191955159274793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461287346533248	0	0	0	0.0286082105564297	0	0	0	0	0	0	0	0.0942063118228921	0	0	0	0
189330	0.145649110978572	0.376884422110553	0.172678798459174	1.00773249096795	0.38851537528932	0.11460155675566	0.0785143715436608	0.467070915178049	0.431420744040761	0.062469748666557	0.529031256970508	0.304490019493805	0.502699597932223	0.190697870073054	0.255266206186452	0.272922443090456	1.19565112158852	0.814141665629279	0.163429553767938	0.444848899195299	0.393622046238888	0.280193089585649	0.413791565046696	0.691806460557327	0.0803738481944432	0.438932192005498	1.17937238911305	0.566484943548443	0.0924344418768211	0.245829994901304	0.193151280429972	0.234378157033365	0.389189711854574	0.126177411309017	0.0157346029296816	0.146385716052946	0.325679856700863	0.300442864990607	1.80662133458516	0.117837963141831	0.177470212350364	0.191530112789955	0.254584621410287	1.22295780562281	0.810796394089721	0.751637338647053	0.188430374976446	0.0247188789314253	0.17217162792805	0.797682279092226	0.053193638310193	0.0818282775147583	0.0510614937807908	0.325349391093336	1.6440156011868	1.40123462304689	0.356282397605315	2.32670318428447	0.733438485804416	0.00409241212227036	5.66044908510315	0.960948097379882	0.143189235879628	0.0294771392834665	0.0409188237800025	0.0547013007868958	2.00890648193963	4.08943414677513	0.409448502042212	0.969339204206384	1.50718068298211	0.41058434013855	1.71473720640186	3.31860132054644	0.0950685930953671	1.85699588477366	3.23839377148392	0.0219046487998628	0.277636902756749	0.291560168000308	0.485487129416741	1.54250657318142	0.922802774772481	0.514530336708652	0.00418501972190544	1.16229156348027	1.73199318332	0.902191589870673	2.38652521054359	0.393856536156845	0.110033009902971	0.369513287548522	0.666843606927211	4.35957071786903	0.843985377462646	0.93726626776365	0.331948926183822	0.0149015802606044	0.986943400874546	0.956970388407376	1.40178441897577	1.95880476327348	0.369249052119291	3.1201733036099	1.65014889479667	0.328334926785085	2.69718911108922	0.724477516638424	0.392128942511487	5.9995051954478	0.910967741935484	1.60868321000777	0.904588688082464	0.00364437389656457	1.86302651247673	4.01796760501723	0.376488772017412	1.41728880676983	0.474003028773347	1.72935103244838	3.55170607082083	0.0883830444290735	1.92568345139759	3.66348500753281	1.84911375791055	0.276672167750704	0.316101001196398	0.490606784262947	1.34956118562676	1.0062524423603	0.683509952530509	1.09917235370989	0.869949675556885	1.98348383113375	0.338737282495008	1.23161634730962	0.342296562919049	0.715541608243752	3.66216448891355	0.752110027781592	0.98210080075365	0.335064971632104	0	1.0787402796964	1.19822150769926
1432051	0	0.454822921549178	0	0.0150178593065503	0	0.0131842498922441	0	0.0210708683538969	0	0.0693843391678171	0.0126075276638251	0.00966634982520017	0.0312464101091327	0.0161251875429421	0	0.136026631667695	0	0	0.0107925177016563	0.0526612404031818	0.0102128963348468	0.380697132589197	0	0.0101668284116641	0.0632449953005455	0	0.0148276992828526	0.0166817652087885	0	0	0	0	0	0	0	0	0	0.0101730089725939	0.0144083512663082	0.0202835838194954	0	0.0608032104095096	0	0.0129605532600976	0	0.0102562599815387	0	0.0211234056323089	0	0	0	0.00292243848266994	0.00121094451654049	0.0739226171752123	0.000330954323339064	0	0	0.00129495098610518	0.0180261378999549	0.000818482424454072	0.0152060418673019	0.0257014349967873	0.00115942701117108	0	0.000560531832602773	0.00501846796210053	0.00314875624128469	0.0133351113481798	0.00134135463404492	0.00443541233205916	0.00697365266851178	0.00262075110726734	0.00750932135324501	0.000820724946345107	0.0261622872471747	0.00128600823045267	0.000693495703794115	0.0810208094163599	0	0.00256881205286615	0	0	0	0	0	0	0.0295621326470281	0	0	0.00116353481877945	0.00250075022506752	0	0.00221175325680667	0.000521479750941271	0.0012267229323585	0	0.0185273819265389	0.00103964513446077	0	0	0	0.581037648674137	0.00361546538899264	0.253619837832839	0	0	0.0250385840475487	0.190328839116874	0.0889044669474368	0	0.0412903225806452	0.00766526307182862	0	0.132007321142228	0	0	0.00683903309750068	0.0154340722579166	0.475012619888945	0.00774336283185841	0	0.193185073396354	0	0.0292586024140914	0.0412159093410056	0	0	0	0	0	0	0	0	0	0.0225824854996672	0	0.0670477803655868	0	0	0	0	0	0.0261660752869348	0	0
1407607	0.176767021929483	0.317204242470487	0.367812165948753	1.61271330053296	1.98469556454787	0.977155751629015	0.167269748071277	0.674267787324702	0	0	0.0800093101742748	0.0144995247378003	1.92165422171166	0.291655565994083	0.301922004375992	0.778350470660837	4.48780629483692	0.683430847753019	1.68555999676224	0.128419516070917	0.179151223207105	0.0228418279553518	1.75517518291595	0.432552336059892	0.146254051632511	0.323341507989816	0.0883958995708522	3.49923194372685	0.0447101376469406	0.103794886736106	1.07147091368954	0.484920324896618	0.130535679752466	0.20540508817747	0.334994772051285	0.515442662158262	0.224719101123595	1.29061573832308	0.218449196618221	1.9510875864467	0.146217596338979	0.0744839327516493	0.170655625340962	0.457248319016242	0.236037766042567	0.306222619448799	0.810250612398719	0.00988755157257014	0.122332472475194	0.745533558667311	0.290881667721562	0.41995440995967	0.659561113342389	2.7620994922033	2.36301386864092	1.28911798600999	0.19420311017011	0.83686207477047	0.0168995042812078	0.0128228913164471	0.0578674371061213	0.135646462483044	3.60349915071971	0.326638570438413	0.369390477685228	1.09151678175687	6.30021141649049	1.01643182053903	2.35508339872437	0.137497782293834	0.177392289755268	0.00305754295847857	2.55088381447405	0.463709594684985	0.179082698621505	0.38451646090535	0.0732793793675782	5.73505931409419	0.0514553726442509	0.0783487676124176	1.30258131571961	0.662037349153914	0.0944016631663803	0.179056557174611	0.446227727848167	0.600957569754004	0.467777275414739	1.68757582797697	0.30449524226184	1.66327302344523	0.253826147844353	0.087090673832985	0.123858182381174	0.710255420782011	0.279692828577737	0.274635377711294	0.900121971931016	0.00485167729415026	0.112397610396009	1.0880855483849	0.162755694182504	0.251798817495742	0.406975647482693	1.87391414702867	2.07663619881448	0.168570422180848	0.701490821922306	0	0.0102231009220872	0.0257298367144978	0.0812903225806452	0.213605330934958	0.239464061195305	0.673399309998542	4.88247755472612	0.637621576352805	1.88757313491019	0.160514351482332	0	2.11615044247788	0.365834998678543	0.158949743933709	0.374651561261284	0.0623670209353	3.74704635989492	0.0522727442443975	0.055412127699767	1.13534026604777	0.583114517540747	0.0911814510876645	0.319140392183385	0.55176419340787	1.32377992483843	0.218130415178952	1.49519825045165	0.0923601781800184	0.0882207636389301	0.123522734860119	0.488798760306862	0.237675219453453	0.286151672162035	0.867226985400741	0	0.116410821549971	0.610414730337361
43994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169490052237703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152008026023774	0	0	0	0	0	0	0	0	0	0.00438365772400491	0	0	0	0	0	0	0	0	0	0	0	0	0.000560531832602773	0	0	0	0	0.000403219302914469	0	0	0.000326492232749783	0	0.000368482918974291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250075022506752	0	0	0	0	0.0093492894540015	0	0	0	0	0	0.00380073686786026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00942063118228921	0	0	0	0
1164882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673337193799911	0.00993629084107779	0	0	0.00297858891005158	0	0	0	0.00337990085624155	0	0	0	0	0	0	0	0	0	0	0	0.000871706583563972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173894897923695	0.000645344484886032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00855165795268558	0	0	0.00225455843533645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1506553	0.394592398585864	0.145249021681073	0.413353827080843	2.31360362066935	0.989198721481318	0.435587332978373	1.62831979244897	0.286797930372486	2.50531274803492	0.103957291674118	0.454355900807852	0.135328897552802	0.729236071223435	0.594528653757169	0.569522502037839	1.95826198816177	1.08479925646959	0.253952446159592	0.445576802254094	0.414360812646089	1.65534028093976	5.3000654799068	0.414163345428588	0.149729654789963	1.35405778133043	0.145269373154845	0.0995166740329916	0.505550162299674	0.284838742087813	0.4588826571491	0.474233322794815	1.04257869852773	0.582575904080449	1.61096276299187	23.5227238120375	0.40616881778071	0.545513759973946	0.95219363983479	0.528925927130925	1.918247498358	0.340430281552585	1.53224090231964	0.587502972485277	0.558340634445003	1.40422467594815	0.375086079324845	0.405125306199359	1.39009986427088	0.654705269357981	0.073394495412844	0.534629731877129	0.822081945175054	0.405868237127155	8.28584909899789	1.33473878602645	1.87069512314963	1.78871285682996	1.05117646297088	4.21473636773321	0.941800443071819	1.21648334938416	2.19033340472621	0.416234297010417	1.67382350363684	0.893487741168821	2.0916974466035	3.58148531330125	1.68763242506408	0.51508017947325	0.459670005322495	2.2259027611306	7.88496649806501	1.02453262636882	0.497359317485135	0.606891367550657	1.0570987654321	0.65281062250486	2.79191903197287	0.385730203563377	0.994130264459201	0.691560442922642	0.950583159172116	0.547317507796092	2.4738618588952	38.8055953713682	1.39508007264322	1.34072966299169	1.56237899790908	3.37657224105873	2.53883297457676	0.871511453436031	2.51443216880661	0.978700816136952	3.22430930006988	2.86317132412473	1.08101159311892	0.830644289706495	4.98024674244525	2.3588101250231	1.73685017113083	0.183156825765269	0.0389575528955676	0.294424637981879	1.65334949364573	0.564203248442946	1.16615508478841	0.229041473746429	2.75669834720892	0.0465516202702185	0.482434438396833	0.451612903225806	0.340337680389191	0.179957961820119	1.20588282932992	0.595178049026531	0.024743523858467	0.30433697283878	1.29337525521341	1.58606764260475	0.239675516224189	0.00741870719753699	1.19020170897175	0	0.0461977932854074	0.298315149647764	0.289740353811803	0.290913670423777	0.297500369635248	0.56300712038417	0.420085971082454	27.4274748174982	0.145201103528387	0.639133431294782	0.0983008574921908	1.62653323191024	0.219631619882627	1.25979250476392	0.343860586232223	0.165483729027568	0.749997359164228	0.162505887894489	0.353366839830497	3.00275536701885	1.9029288962702	0
28050	0.600748558635652	0.320746901535879	0.360696281396864	0.437224494811159	4.01406842909102	0.209426738672955	4.93787123643067	0.825275677194297	0.412218040300074	0.0205053373485645	0.115892273525162	0.0982745565562018	0.433773693279724	0.236970147370192	0.838731820326912	0.336807155087744	0.0914890939191217	0.102078924436699	0.171909389104953	0.699378227810678	0.549368715345302	0	0.440931532924871	0.0231064282083276	0.20291102658925	0.290538746309689	0.0233821411768061	1.42235217523268	0	1.22368708573093	0.646142902307935	1.21499481404653	0.320295880874106	0.46069426919804	0	3.98334089315905	0.0716495684741899	0.621231747926402	0.527996356081486	0.44817061391647	1.27019560789129	1.41519472228134	0.386073381918897	1.32353169892116	0.348055688910226	2.76186429502864	1.27190503109101	0	0	0	0.572336614729924	0.36939622420948	0.469442824245531	0.453422010515436	3.58539366189375	0.214852997668331	5.36467839672921	0.45776517358818	0.230959891843173	0.0261914375825303	0.0764525993883792	0.101377882487328	0.540292987205723	0.329825288198787	0.852008385556216	0.317167175204754	0.0224911160091764	0.0637121986635255	0.161633233402413	0.803212851405622	0.486848126920479	0.00349433480968979	0.365671300679757	0.0176455863464198	0.146287718832794	0.198045267489712	0.0145634097796764	1.7365372181096	0.00222109522205399	0.922203526978949	0.593023203495147	1.39418863345244	0.261991132607819	0.42397299744793	0.00470814718714362	4.09443618953277	0.0591242652940563	0.394305480265366	0.573116045061796	0.168130781313631	3.04216264879464	1.14710858962874	0.17251675403092	1.25937359852317	0.0552025319561324	2.34433433059088	1.1641371643842	0.00034654837815359	0.00307938658619203	0.013622354283379	1.51240388800232	1.89062904570624	0.51999823942555	0.803752550463264	4.86439770410799	5.10114225330851	3.81858930154665	3.0538569218301	0.0569572765659144	0.298861949529936	0.105806451612903	0.320407996402437	1.75878914685529	0.583909684316234	0.438359179406289	0.285502198366927	0.348106784662784	1.12404143386941	0	0.903392330383481	0.0208651139930728	0.478246592187358	0.952612331534665	0.0377281978497494	1.70465799798722	0	2.03765505950507	1.27692176725973	1.26321765666028	0.403803569102514	0	5.01815013794105	2.84326601734698	0.454133713538303	2.0490634211277	2.02352754012586	3.75114686992731	1.81500523024193	4.56658567848329	3.79012749955106	4.34055581723976	6.86460841041236	0	0	0
248744	0.0414905479345487	0.0536849104524793	0.0929808914780167	0	0	0	0.027309346623882	0.275091892398099	0	0.0138291810025202	0.076614975803245	0.0112774081294002	0.118093049971281	0	0.0546999013256682	0	0.0343689188796701	0.0609983816755882	0	0.0521992996978908	0.0595752286199398	0	0.0394087204806377	0	0.0267912827314811	0.293662818850654	0.270320363848929	0.0150599269246007	0.0818848588365317	0.0182096292519484	0.0479173253240594	0.0457980306846806	0.0483465480564688	0	0	0.0639148901076244	0.0455951799381208	0.0664636586209469	0.0720417563315408	0	0.0312526160113849	0.0258413644240416	0.0517562142427506	0.132716065383399	0	0.0820500798523099	0.113058224985868	0	0	0.067600193143409	0.313775132310759	0.461453036413583	0.1953657153352	1.33038242034782	0.773936685128402	0.506981605724649	0.220486237862306	1.94469264338345	0.607255520504732	0.13532242750974	2.19262675925457	0.0628257299921468	0.763482686856156	1.1113678189307	1.49157520655598	0.532961297575076	1.18573163600378	1.41204012386837	0.777315010429032	0.264108643408977	2.00536099548892	0.0528518139965581	1.23773205435443	1.42026451965021	0.144813787156896	1.75925925925926	4.05926151954155	1.41271789187549	0.777753510255907	0.0783487676124176	0.17727704262298	1.14609317063305	0.221684804514309	0.942619576850251	0.0172632063528599	0.381376919266964	0.429520397871526	0.311701386199954	1.4069780159685	0.423526674035721	0.633940182054616	0.166716432766	0.476632826841837	1.50446908146557	0.487009004146324	0.532909498878085	0.696320770739088	0.0509426115885778	0.0123175463447681	1.76750046826843	0.156862033947483	0.0940682374795414	0.121353881752275	0.0792930912696929	0.0159697889169665	0.023901776279374	0.48353200013135	0	0.0746651478059582	0.10786739238001	0	0.0337271575160459	0.985689742876064	0	0.0518144218335886	0.687108624069739	0.0153878244693765	0.0529168191699997	0	0.0383480825958702	0	0.0296939082073962	0.398946372401095	0.372148890354671	0.0152058694656137	0.0914773024276956	0.0453371953907185	0.0327071189508632	0.0484943107893928	0.0846684902956884	0	0.156817191810658	0.0799729522372921	0.122672970920007	0	0.118875061868062	0.0729291646081822	0.148004718345908	0.194180329436973	0.470068767363495	0.186057465850212	0.22384592642649	0	0	0.0627998693762717
